A_id,A_amount,A_valueDate,A_currencyCode,Risk_Exposure
696626054785.0,-3514531.3,2023-05-17,USD,3514531.3
953053117260.0,3514531.3,2023-05-17,USD,3514531.3
172675189465.0,3511934.51,2023-03-08,USD,3511934.51
359028555511.0,3511572.19,2023-03-09,USD,3511572.19
477720619238.0,-3511572.19,2023-03-04,USD,3511572.19
711343896691.0,-3511529.3,2023-03-05,USD,3511529.3
236709818134.0,3511316.67,2023-03-05,USD,3511316.67
429518605468.0,-3511093.33,2023-03-12,USD,3511093.33
613049823538.0,-3500000.0,2023-03-08,USD,3500000.0
907178925775.0,-3482972.38,2023-05-06,USD,3482972.38
947174723534.0,3482972.38,2023-05-06,USD,3482972.38
965550484489.0,-3479353.25,2023-03-31,USD,3479353.25
997460694075.0,3478630.0,2023-05-17,USD,3478630.0
218275283213.0,-3478630.0,2023-05-17,USD,3478630.0
75499921960.0,-3470886.0,2023-04-22,USD,3470886.0
942986271641.0,3470886.0,2023-04-22,USD,3470886.0
684108211011.0,3449495.0,2023-05-07,USD,3449495.0
89184602048.0,3449495.0,2023-04-26,USD,3449495.0
149460543483.0,-3449495.0,2023-04-26,USD,3449495.0
556597309282.0,-3448927.6,2023-04-26,USD,3448927.6
219540733012.0,3448927.6,2023-04-26,USD,3448927.6
798703652466.0,3448927.6,2023-05-07,USD,3448927.6
539091569970.0,-3442292.1,2023-03-22,USD,3442292.1
658063618844.0,3442292.1,2023-03-22,USD,3442292.1
518606983177.0,3423930.56,2023-03-11,USD,3423930.56
854350839452.0,-3416870.0,2023-05-04,USD,3416870.0
35971503068.0,3385417.54,2023-05-07,USD,3385417.54
391249296563.0,-3385417.54,2023-04-26,USD,3385417.54
954546464859.0,3385417.54,2023-04-26,USD,3385417.54
659367276005.0,3364100.0,2023-03-17,USD,3364100.0
777309054735.0,-3364000.0,2023-04-26,USD,3364000.0
25214842743.0,3364000.0,2023-04-26,USD,3364000.0
89520135973.0,3360669.86,2023-05-12,USD,3360669.86
477638458783.0,-3350891.5,2023-04-01,USD,3350891.5
758205119135.0,3350891.5,2023-04-01,USD,3350891.5
210683302449.0,-3347406.9,2023-04-06,USD,3347406.9
882354827749.0,-3346500.0,2023-04-12,USD,3346500.0
210712127472.0,3346500.0,2023-04-12,USD,3346500.0
86771383170.0,-3343427.19,2023-05-18,USD,3343427.19
43154048143.0,3343427.19,2023-05-18,USD,3343427.19
630727708763.0,-3340317.3,2023-04-19,USD,3340317.3
15825900563.0,3340317.3,2023-04-19,USD,3340317.3
407431228935.0,-3338333.99,2023-05-11,USD,3338333.99
1573500781.0,3338333.99,2023-05-11,USD,3338333.99
921375561302.0,3330000.0,2023-05-05,USD,3330000.0
652218776116.0,-3330000.0,2023-05-05,USD,3330000.0
300556275953.0,-3328718.04,2023-03-11,USD,3328718.04
159499710607.0,3328718.04,2023-03-11,USD,3328718.04
883827660897.0,-3312153.9,2023-05-24,USD,3312153.9
649567837763.0,3312153.9,2023-05-24,USD,3312153.9
210033637481.0,3310000.0,2023-03-09,USD,3310000.0
802087479276.0,-3310000.0,2023-03-04,USD,3310000.0
986818118474.0,3306750.0,2023-04-15,USD,3306750.0
179280575547.0,-3306750.0,2023-04-15,USD,3306750.0
868198940134.0,3306750.0,2023-04-13,USD,3306750.0
286834939682.0,3306750.0,2023-04-13,USD,3306750.0
951814103038.0,3284000.0,2023-03-11,USD,3284000.0
27089598587.0,-3284000.0,2023-03-09,USD,3284000.0
985740220161.0,-3283782.5,2023-03-23,USD,3283782.5
959559498804.0,3283782.5,2023-03-23,USD,3283782.5
237932371647.0,3278009.43,2023-03-22,USD,3278009.43
266090640833.0,-3278009.43,2023-03-22,USD,3278009.43
742980780976.0,3277805.58,2023-05-14,USD,3277805.58
347366972385.0,3277805.58,2023-05-14,USD,3277805.58
228683462528.0,-3277805.58,2023-05-14,USD,3277805.58
822765873370.0,-3277805.58,2023-05-14,USD,3277805.58
21291547270.0,-3276350.46,2023-04-06,USD,3276350.46
88926247471.0,3276350.46,2023-04-06,USD,3276350.46
590978530663.0,3276127.36,2023-05-17,USD,3276127.36
764664529255.0,3271119.62,2023-05-17,USD,3271119.62
111016892498.0,-3271119.62,2023-05-17,USD,3271119.62
734527504687.0,-3270496.92,2023-04-01,USD,3270496.92
18850237486.0,3270496.92,2023-04-01,USD,3270496.92
736657525918.0,-3265506.74,2023-04-26,USD,3265506.74
622635454725.0,3265506.74,2023-05-07,USD,3265506.74
48699648531.0,3265506.74,2023-04-26,USD,3265506.74
489870700252.0,3255149.2,2023-04-01,USD,3255149.2
503867957813.0,-3255149.2,2023-04-01,USD,3255149.2
552526265652.0,3254486.86,2023-03-02,USD,3254486.86
953616394068.0,-3254486.86,2023-03-02,USD,3254486.86
36309140500.0,-3247051.14,2023-05-18,USD,3247051.14
636748949884.0,3246050.51,2023-04-14,USD,3246050.51
140935669875.0,-3246042.73,2023-04-14,USD,3246042.73
629533583032.0,3246042.73,2023-04-14,USD,3246042.73
17981793016.0,-3208688.0,2023-05-12,USD,3208688.0
609686469077.0,3208688.0,2023-05-13,USD,3208688.0
711729171819.0,3208688.0,2023-05-12,USD,3208688.0
272768089392.0,3198132.34,2023-05-25,USD,3198132.34
197703190449.0,3195587.65,2023-04-26,USD,3195587.65
638311149102.0,-3195587.65,2023-04-26,USD,3195587.65
458142925759.0,3195587.65,2023-05-07,USD,3195587.65
587915852904.0,3194177.13,2023-04-08,USD,3194177.13
541696812188.0,3193626.66,2023-03-11,USD,3193626.66
498694987680.0,-3184542.0,2023-03-22,USD,3184542.0
322582564725.0,3184542.0,2023-03-22,USD,3184542.0
206070849331.0,3181839.09,2023-05-05,USD,3181839.09
137714545620.0,3181434.83,2023-05-18,USD,3181434.83
118559119056.0,-3181434.83,2023-05-18,USD,3181434.83
217633451787.0,3177611.12,2023-03-31,USD,3177611.12
834144659341.0,-3176291.84,2023-04-07,USD,3176291.84
69076206787.0,3176291.84,2023-04-07,USD,3176291.84
445064026903.0,-3153103.43,2023-03-15,USD,3153103.43
461800478007.0,3153103.43,2023-03-15,USD,3153103.43
851560998029.0,-3153039.93,2023-05-27,USD,3153039.93
210170822795.0,3150010.08,2023-05-14,USD,3150010.08
318631663440.0,-3134000.0,2023-03-30,USD,3134000.0
98263383866.0,-3113000.0,2023-05-14,USD,3113000.0
80072604877.0,3108945.34,2023-03-31,USD,3108945.34
92077148943.0,3102238.66,2023-03-15,USD,3102238.66
984128092173.0,-3102238.66,2023-03-15,USD,3102238.66
930751506967.0,3091721.57,2023-05-26,USD,3091721.57
249791457177.0,-3089000.0,2023-03-12,USD,3089000.0
699492322097.0,3089000.0,2023-03-12,USD,3089000.0
961072149570.0,-3089000.0,2023-03-12,USD,3089000.0
998781055935.0,3089000.0,2023-03-12,USD,3089000.0
268929141656.0,-3088467.79,2023-04-30,USD,3088467.79
344383548705.0,-3086031.62,2023-03-16,USD,3086031.62
647205415478.0,3086031.62,2023-03-16,USD,3086031.62
314996116131.0,-3085340.88,2023-03-15,USD,3085340.88
688187127114.0,3085340.88,2023-03-15,USD,3085340.88
389820867524.0,-3084451.0,2023-05-14,USD,3084451.0
213125742121.0,3084451.0,2023-05-14,USD,3084451.0
852082519580.0,-3083927.01,2023-05-13,USD,3083927.01
497390917240.0,3083927.01,2023-05-13,USD,3083927.01
695606239971.0,3080950.96,2023-04-28,USD,3080950.96
398420293377.0,-3080912.2,2023-04-07,USD,3080912.2
35339738552.0,3080912.2,2023-04-07,USD,3080912.2
936786320225.0,-3078103.86,2023-03-22,USD,3078103.86
728388482139.0,3078103.86,2023-03-22,USD,3078103.86
337151253907.0,-3033253.6,2023-05-17,USD,3033253.6
899726570976.0,3033253.6,2023-05-17,USD,3033253.6
577656088485.0,-3031839.92,2023-04-09,USD,3031839.92
980289911026.0,3031839.92,2023-04-09,USD,3031839.92
873999679086.0,-3031830.65,2023-04-08,USD,3031830.65
449350096385.0,3031830.65,2023-04-08,USD,3031830.65
651641508464.0,-3030000.0,2023-03-19,USD,3030000.0
396754405333.0,3030000.0,2023-03-19,USD,3030000.0
741794964609.0,3029407.34,2023-05-04,USD,3029407.34
561658742989.0,3028305.79,2023-04-09,USD,3028305.79
981526206646.0,-3027948.71,2023-04-07,USD,3027948.71
649445922663.0,3027948.71,2023-04-07,USD,3027948.71
827778239156.0,3027948.71,2023-04-08,USD,3027948.71
188116271088.0,-3027948.71,2023-04-08,USD,3027948.71
620448499463.0,3013507.7,2023-03-26,USD,3013507.7
783702675133.0,3013250.57,2023-04-15,USD,3013250.57
398473486166.0,3011985.1,2023-03-26,USD,3011985.1
847863702231.0,-3005385.45,2023-05-03,USD,3005385.45
344810732970.0,3005385.45,2023-05-03,USD,3005385.45
666366979863.0,-2970219.48,2023-04-26,USD,2970219.48
400024200452.0,2970219.48,2023-04-26,USD,2970219.48
380957581119.0,2970219.48,2023-05-07,USD,2970219.48
301266204007.0,2967525.2,2023-05-18,USD,2967525.2
403704089243.0,2961968.42,2023-03-05,USD,2961968.42
269844029164.0,2961061.2,2023-03-10,USD,2961061.2
742263273315.0,-2961061.2,2023-03-10,USD,2961061.2
577525347184.0,2959788.54,2023-03-05,USD,2959788.54
957504173904.0,-2959660.43,2023-03-15,USD,2959660.43
78448115235.0,2959660.4,2023-03-15,USD,2959660.4
31454181242.0,-2959660.4,2023-03-15,USD,2959660.4
514080557698.0,2959660.4,2023-03-15,USD,2959660.4
810314976386.0,2959087.38,2023-03-04,USD,2959087.38
852891765495.0,-2959087.38,2023-03-09,USD,2959087.38
977686226545.0,2958146.49,2023-03-12,USD,2958146.49
398937206523.0,-2957459.0,2023-03-11,USD,2957459.0
890943276894.0,-2954838.4,2023-05-07,USD,2954838.4
999842658326.0,2954602.67,2023-05-24,USD,2954602.67
999379710115.0,-2954602.67,2023-05-24,USD,2954602.67
976819511856.0,2871508.18,2023-04-09,USD,2871508.18
45094032805.0,2862727.06,2023-04-08,USD,2862727.06
129974535488.0,-2862727.06,2023-04-08,USD,2862727.06
268962921170.0,-2862560.0,2023-05-13,USD,2862560.0
677990568960.0,2862560.0,2023-05-13,USD,2862560.0
630834851887.0,-2860583.57,2023-05-27,USD,2860583.57
514873812517.0,2860583.57,2023-05-27,USD,2860583.57
467904262480.0,-2857835.5,2023-05-25,USD,2857835.5
849683970395.0,2857835.5,2023-05-25,USD,2857835.5
78219509937.0,-2857835.5,2023-05-25,USD,2857835.5
612979478919.0,2857835.5,2023-05-25,USD,2857835.5
791037362811.0,-2856960.45,2023-04-28,USD,2856960.45
287043062347.0,2855000.0,2023-05-21,USD,2855000.0
383166051025.0,-2855000.0,2023-05-21,USD,2855000.0
490358303416.0,2851082.18,2023-05-24,USD,2851082.18
349453948046.0,2851000.0,2023-05-24,USD,2851000.0
248743038061.0,-2851000.0,2023-05-24,USD,2851000.0
165126008.0,2851000.0,2023-05-19,USD,2851000.0
929002426728.0,-2851000.0,2023-05-24,USD,2851000.0
280309872071.0,2851000.0,2023-05-24,USD,2851000.0
132484101964.0,-2848385.03,2023-04-28,USD,2848385.03
842296656756.0,-2847939.41,2023-02-17,USD,2847939.41
623438146256.0,2847939.41,2023-02-17,USD,2847939.41
218466360989.0,2844791.04,2023-05-21,USD,2844791.04
915109014475.0,2813162.51,2023-04-30,USD,2813162.51
185000341637.0,-2809344.4,2023-04-13,USD,2809344.4
366408343172.0,2786403.41,2023-05-21,USD,2786403.41
132732815139.0,-2786403.41,2023-05-21,USD,2786403.41
546199077412.0,-2757083.93,2023-05-07,USD,2757083.93
297832527756.0,2757000.0,2023-04-27,USD,2757000.0
697895610739.0,-2756930.01,2023-03-04,USD,2756930.01
955414322002.0,2756930.01,2023-03-09,USD,2756930.01
467641757082.0,-2756828.95,2023-03-04,USD,2756828.95
648653143323.0,2756828.95,2023-03-09,USD,2756828.95
355292302597.0,-2756805.22,2023-03-04,USD,2756805.22
877602734001.0,2756805.22,2023-03-09,USD,2756805.22
1566568752.0,-2727364.53,2023-04-28,USD,2727364.53
718592201806.0,2727364.53,2023-04-28,USD,2727364.53
977352897686.0,2727364.53,2023-04-28,USD,2727364.53
372798536195.0,-2727364.53,2023-04-28,USD,2727364.53
455276080467.0,2727284.98,2023-05-05,USD,2727284.98
776810538533.0,-2727284.98,2023-05-05,USD,2727284.98
115575893026.0,2726670.85,2023-03-05,USD,2726670.85
179025274554.0,-2726670.85,2023-03-05,USD,2726670.85
480967232834.0,2711930.08,2023-03-31,USD,2711930.08
291942095189.0,2687368.78,2023-04-30,USD,2687368.78
126260050949.0,-2675580.0,2023-03-31,USD,2675580.0
212617505763.0,2675526.22,2023-03-04,USD,2675526.22
757218268032.0,-2675526.22,2023-03-09,USD,2675526.22
404108343813.0,2629985.69,2023-03-22,USD,2629985.69
846503286169.0,-2629985.69,2023-03-22,USD,2629985.69
941096515874.0,2621722.37,2023-03-09,USD,2621722.37
769926344666.0,-2607887.6,2023-05-07,USD,2607887.6
748760658672.0,-2603828.93,2023-03-11,USD,2603828.93
814923736684.0,-2601717.44,2023-03-10,USD,2601717.44
635762921485.0,2601717.44,2023-03-10,USD,2601717.44
8682366005.0,2601615.44,2023-04-30,USD,2601615.44
231157691491.0,-2601615.44,2023-04-30,USD,2601615.44
622685061373.0,-2601611.1,2023-05-03,USD,2601611.1
71039447966.0,2601611.1,2023-05-03,USD,2601611.1
677140158263.0,2600277.93,2023-04-02,USD,2600277.93
342033729300.0,2600000.0,2023-03-29,USD,2600000.0
16499824654.0,-2600000.0,2023-03-29,USD,2600000.0
373322902687.0,2599423.26,2023-05-13,USD,2599423.26
621762871606.0,-2599423.26,2023-05-13,USD,2599423.26
804985677444.0,2599423.26,2023-05-13,USD,2599423.26
403196019344.0,-2599423.26,2023-05-13,USD,2599423.26
967542740928.0,2598060.3,2023-04-07,USD,2598060.3
6722770175.0,2597985.07,2023-04-27,USD,2597985.07
276336682191.0,-2595250.83,2023-05-13,USD,2595250.83
40322357012.0,2595250.83,2023-05-13,USD,2595250.83
142678579701.0,2590000.0,2023-05-24,USD,2590000.0
893402716426.0,-2577430.28,2023-05-06,USD,2577430.28
533244358875.0,2577430.28,2023-05-06,USD,2577430.28
34088740395.0,-2566477.96,2023-05-24,USD,2566477.96
492520374603.0,2566477.96,2023-05-24,USD,2566477.96
278986202439.0,-2562584.0,2023-04-30,USD,2562584.0
7117534246.0,2562584.0,2023-04-30,USD,2562584.0
956480496221.0,-2549980.0,2023-05-05,USD,2549980.0
328045620250.0,2549123.38,2023-04-27,USD,2549123.38
45202753526.0,-2549000.0,2023-03-31,USD,2549000.0
658640197347.0,2548138.2,2023-05-07,USD,2548138.2
888981728481.0,-2548138.2,2023-05-07,USD,2548138.2
690837893285.0,-2543511.87,2023-05-24,USD,2543511.87
448299737149.0,2543511.87,2023-05-24,USD,2543511.87
613825213967.0,2520500.0,2023-03-17,USD,2520500.0
317725894526.0,-2520500.0,2023-03-17,USD,2520500.0
237915123136.0,2468031.15,2023-03-23,USD,2468031.15
809118644342.0,2464730.03,2023-05-19,USD,2464730.03
37593112786.0,-2462050.99,2023-05-07,USD,2462050.99
629918274637.0,-2461728.22,2023-04-30,USD,2461728.22
815338896035.0,2460000.0,2023-04-08,USD,2460000.0
911951504503.0,-2460000.0,2023-03-23,USD,2460000.0
931556779044.0,2460000.0,2023-03-23,USD,2460000.0
974740670188.0,-2447709.51,2023-04-05,USD,2447709.51
790565738572.0,2447709.51,2023-04-05,USD,2447709.51
340908884517.0,2446054.9,2023-03-17,USD,2446054.9
651497457761.0,-2446054.9,2023-03-17,USD,2446054.9
702697802391.0,-2444467.03,2023-03-22,USD,2444467.03
923148872508.0,2444467.03,2023-03-22,USD,2444467.03
636398691665.0,2439805.26,2023-03-25,USD,2439805.26
52734011494.0,-2430100.0,2023-03-25,USD,2430100.0
752724569095.0,2430100.0,2023-03-25,USD,2430100.0
284992240070.0,-2425804.21,2023-05-17,USD,2425804.21
10523587851.0,2425804.21,2023-05-17,USD,2425804.21
306717127726.0,-2400363.38,2023-05-13,USD,2400363.38
844293345013.0,2400363.38,2023-05-13,USD,2400363.38
11011933821.0,2398850.0,2023-05-05,USD,2398850.0
54546302809.0,-2398850.0,2023-05-05,USD,2398850.0
221212112855.0,2366473.45,2023-05-06,USD,2366473.45
702261654573.0,-2366473.45,2023-05-06,USD,2366473.45
36368996915.0,-2366000.0,2023-03-22,USD,2366000.0
817517841184.0,-2361054.99,2023-05-25,USD,2361054.99
444050603332.0,-2359618.23,2023-03-01,USD,2359618.23
942944881381.0,-2352461.24,2023-05-27,USD,2352461.24
389035106850.0,2352461.24,2023-05-27,USD,2352461.24
542859401127.0,-2348589.7,2023-04-01,USD,2348589.7
796272903018.0,2348589.7,2023-04-01,USD,2348589.7
275017079643.0,2346017.26,2023-03-24,USD,2346017.26
202286476211.0,2346017.26,2023-03-23,USD,2346017.26
675616452979.0,-2346017.26,2023-03-24,USD,2346017.26
546267046679.0,-2346017.26,2023-03-23,USD,2346017.26
126887638693.0,-2345258.9,2023-05-24,USD,2345258.9
340851400800.0,2345258.9,2023-05-24,USD,2345258.9
94735177409.0,-2344564.99,2023-04-21,USD,2344564.99
213444928208.0,2344564.99,2023-04-21,USD,2344564.99
751166517836.0,-2340781.32,2023-05-26,USD,2340781.32
438855154851.0,2340781.32,2023-05-26,USD,2340781.32
909023751215.0,2340781.32,2023-05-26,USD,2340781.32
393456418796.0,-2340781.32,2023-05-26,USD,2340781.32
541729941631.0,-2340716.99,2023-04-09,USD,2340716.99
512661765128.0,-2337269.85,2023-03-12,USD,2337269.85
408582718384.0,-2315856.03,2023-03-09,USD,2315856.03
183065105968.0,2315856.03,2023-03-04,USD,2315856.03
23394593934.0,-2315492.02,2023-03-31,USD,2315492.02
776381852552.0,2304816.99,2023-03-12,USD,2304816.99
218803157264.0,-2304816.99,2023-03-12,USD,2304816.99
888908766593.0,-2302518.0,2023-05-18,USD,2302518.0
222681718385.0,2302518.0,2023-05-18,USD,2302518.0
848735824275.0,2302159.0,2023-05-24,USD,2302159.0
457444355557.0,-2302159.0,2023-05-24,USD,2302159.0
612628212728.0,-2300000.0,2023-05-07,USD,2300000.0
274802394725.0,2300000.0,2023-05-12,USD,2300000.0
445134439873.0,2299785.0,2023-05-19,USD,2299785.0
518303295134.0,-2298365.22,2023-03-08,USD,2298365.22
774014364454.0,2298365.22,2023-03-08,USD,2298365.22
632727748593.0,2294967.18,2023-03-19,USD,2294967.18
293779917990.0,2273414.72,2023-04-09,USD,2273414.72
776991390434.0,2270997.4,2023-04-30,USD,2270997.4
925729103311.0,2267289.95,2023-03-23,USD,2267289.95
537481711995.0,-2267289.95,2023-04-06,USD,2267289.95
332956690454.0,-2267289.95,2023-03-23,USD,2267289.95
988767328296.0,2257783.0,2023-05-25,USD,2257783.0
580117977558.0,-2255021.75,2023-04-06,USD,2255021.75
929497423193.0,2255021.75,2023-04-06,USD,2255021.75
284233368083.0,2253522.61,2023-05-03,USD,2253522.61
876138838301.0,2246709.5,2023-05-21,USD,2246709.5
732916064785.0,-2244588.04,2023-05-05,USD,2244588.04
135399056002.0,2244588.04,2023-05-05,USD,2244588.04
537690938850.0,2243854.9,2023-03-31,USD,2243854.9
756489139318.0,-2241015.25,2023-04-01,USD,2241015.25
628470959505.0,-2234300.0,2023-04-14,USD,2234300.0
207039364815.0,2233170.0,2023-05-04,USD,2233170.0
919182931296.0,2233170.0,2023-05-05,USD,2233170.0
457470422700.0,2231900.0,2023-05-06,USD,2231900.0
602978863629.0,-2231900.0,2023-05-07,USD,2231900.0
70835973672.0,2231900.0,2023-05-07,USD,2231900.0
427920461549.0,-2230151.4,2023-03-22,USD,2230151.4
504528318102.0,2230151.4,2023-03-22,USD,2230151.4
320344158377.0,2228800.61,2023-03-10,USD,2228800.61
462351992024.0,-2228800.61,2023-03-10,USD,2228800.61
120912571496.0,2226512.05,2023-03-30,USD,2226512.05
700222343008.0,2225093.13,2023-05-26,USD,2225093.13
368554190639.0,2208182.97,2023-05-03,USD,2208182.97
83689907495.0,-2207567.79,2023-04-15,USD,2207567.79
437828065504.0,2200000.0,2023-04-30,USD,2200000.0
977288046030.0,-2190094.39,2023-04-26,USD,2190094.39
641059559489.0,2190094.39,2023-04-26,USD,2190094.39
763714420299.0,-2190024.44,2023-05-24,USD,2190024.44
214953868921.0,2190024.44,2023-05-24,USD,2190024.44
917788033374.0,2186902.72,2023-03-17,USD,2186902.72
213018751052.0,-2185299.89,2023-03-09,USD,2185299.89
953136028718.0,2185299.89,2023-03-09,USD,2185299.89
536064440316.0,-2185291.39,2023-03-10,USD,2185291.39
832525743145.0,2185291.39,2023-03-10,USD,2185291.39
708580273961.0,-2184477.9,2023-03-10,USD,2184477.9
115250492420.0,2184477.9,2023-03-10,USD,2184477.9
970019998392.0,-2183664.71,2023-05-07,USD,2183664.71
448338962172.0,-2183584.05,2023-05-07,USD,2183584.05
263470287167.0,2183544.01,2023-03-04,USD,2183544.01
717587044020.0,-2183544.01,2023-03-09,USD,2183544.01
697962134050.0,-2183397.27,2023-03-31,USD,2183397.27
728166425671.0,2183256.31,2023-03-22,USD,2183256.31
208670546821.0,-2183256.31,2023-03-22,USD,2183256.31
877010205457.0,-2183223.83,2023-03-09,USD,2183223.83
378764628746.0,2183223.83,2023-03-04,USD,2183223.83
35587186306.0,-2183151.66,2023-05-07,USD,2183151.66
822382443154.0,-2183074.65,2023-04-30,USD,2183074.65
923088592625.0,2181239.0,2023-05-17,USD,2181239.0
836667813612.0,-2181239.0,2023-05-17,USD,2181239.0
127293778487.0,2181133.3,2023-05-05,USD,2181133.3
6093638278.0,2180900.0,2023-04-08,USD,2180900.0
60665047970.0,-2180900.0,2023-04-08,USD,2180900.0
303645631265.0,-2177002.4,2023-05-07,USD,2177002.4
701614720202.0,2177002.4,2023-05-07,USD,2177002.4
446876202569.0,2175602.03,2023-03-31,USD,2175602.03
185533605599.0,2175327.35,2023-05-21,USD,2175327.35
703396950999.0,2174485.09,2023-05-24,USD,2174485.09
678553143073.0,-2174485.09,2023-05-24,USD,2174485.09
191761491507.0,2162554.98,2023-04-26,USD,2162554.98
395824796035.0,2162554.98,2023-05-07,USD,2162554.98
475460368676.0,-2162554.98,2023-04-26,USD,2162554.98
597869079649.0,2156711.29,2023-05-07,USD,2156711.29
967649957723.0,-2156711.29,2023-04-26,USD,2156711.29
369375347445.0,2156711.29,2023-04-26,USD,2156711.29
539662861557.0,-2156155.28,2023-05-24,USD,2156155.28
